assembly_session,vote_id,resolution,amendment,vote_date,significant_vote,yes_votes,no_votes,abstain,colonization,human_rights,israel_palestine,disarmament,nuclear_weapons,economic_development
27,1351,R/27/3039A,0,12/1/1972,0,99,18,5,,,,,,
27,1352,R/27/3039B,0,12/1/1972,0,104,0,20,0,0,0,0,0,1
27,1353,R/27/3027,0,12/7/1972,0,101,0,22,0,0,0,0,0,0
27,1354,R/27/3022,0,12/7/1972,0,115,0,8,0,1,0,0,0,0
27,1355,R/27/3032A,1,12/1/1972,0,105,0,2,0,1,0,0,0,0
27,1356,R/27/3032B,1,12/7/1972,0,38,63,27,0,1,0,0,0,0
27,1357,R/27/3032C,0,12/7/1972,0,103,0,25,0,1,0,0,0,0
27,1358,R/27/3034A,0,9/5/1972,0,66,27,33,,,,,,
27,1359,R/27/3034B,1,9/5/1972,0,47,57,22,0,0,0,0,0,0
27,1360,R/27/3034C,1,12/7/1972,0,65,0,61,0,0,0,0,0,0
27,1361,R/27/3034D,1,12/7/1972,0,56,1,69,0,0,0,0,0,0
27,1362,R/27/3034E,1,12/7/1972,0,76,35,17,0,0,0,0,0,0
27,1363,R/27/2959,0,12/1/1972,0,112,0,7,0,0,0,0,0,1
27,1364,R/27/3009,1,12/7/1972,0,119,0,0,0,1,0,0,0,0
27,1365,R/27/3011,0,12/7/1972,0,86,0,32,0,0,0,0,0,0
27,1366,R/27/3012A,0,12/7/1972,0,113,0,9,0,0,0,0,0,0
27,1367,R/27/3012B,1,12/7/1972,0,111,0,9,0,0,0,0,0,0
27,1368,R/27/3013,0,12/7/1972,0,114,0,8,0,0,0,0,0,0
27,1369,R/27/3028,0,12/7/1972,0,108,0,12,0,0,0,0,0,0
27,1370,R/27/2908,0,11/1/1972,0,99,5,23,1,0,0,0,0,0
27,1371,R/27/2955,0,12/1/1972,0,89,8,18,1,0,0,0,0,0
27,1372,R/27/2978,0,12/3/1972,0,117,2,9,1,0,0,0,0,0
27,1373,R/27/2979,0,12/3/1972,0,106,6,15,1,0,0,0,0,1
27,1374,R/27/2980,0,12/3/1972,0,98,4,24,1,0,0,0,0,0
27,1375,R/27/2983,0,12/3/1972,0,84,10,26,0,0,0,0,0,0
27,1376,R/27/2984,0,12/3/1972,0,100,4,17,1,0,0,0,1,0
27,1377,R/27/2985,0,12/3/1972,0,103,4,15,0,0,0,0,0,0
27,1378,R/27/2986,0,12/3/1972,0,119,0,0,0,0,0,0,0,0
27,1379,R/27/2987,0,12/3/1972,0,117,0,3,0,0,0,0,0,0
27,1380,R/27/2922A,0,11/7/1972,0,121,1,1,0,1,0,0,0,0
27,1381,R/27/2922B,0,11/7/1972,0,122,1,1,0,0,0,0,0,0
27,1382,R/27/2922C,0,11/7/1972,0,115,2,8,0,1,0,0,0,0
27,1383,R/27/2922D,0,11/7/1972,0,119,1,5,0,1,0,0,0,0
27,1384,R/27/2923A,0,11/7/1972,0,100,4,21,0,1,0,1,0,0
27,1385,R/27/2923B,0,12/2/1972,0,105,2,6,0,1,0,0,0,0
27,1386,R/27/3030,0,12/7/1972,0,124,2,0,0,0,0,0,0,0
27,1387,R/27/3031,0,12/7/1972,0,112,2,15,1,0,0,0,0,0
27,1388,R/27/2918,0,11/6/1972,0,98,6,8,1,0,0,0,0,0
27,1389,R/27/2945,0,12/3/1972,0,111,4,9,1,0,0,0,0,0
27,1390,R/27/2946,0,12/3/1972,0,93,8,23,1,0,0,0,0,0
27,1391,R/27/2981,0,12/3/1972,0,127,2,0,0,0,0,0,0,0
27,1392,R/27/3017,0,12/7/1972,0,92,0,6,0,0,0,0,0,0
27,1393,R/27/2961A,0,12/2/1972,0,128,0,0,0,0,0,0,0,0
27,1394,R/27/2961B,0,12/2/1972,0,81,27,22,0,0,0,0,0,0
27,1395,R/27/2961C,0,12/2/1972,0,99,9,19,0,0,0,0,0,0
27,1396,R/27/2961D,0,12/2/1972,0,111,0,20,0,0,0,0,0,0
27,1397,,1,12/1/1972,0,55,53,21,0,0,0,0,0,0
27,1398,,1,12/1/1972,0,75,15,26,0,1,0,0,0,0
27,1399,R/27/3047,0,12/1/1972,0,94,3,30,0,0,0,0,0,0
27,1400,R/27/3043,0,12/1/1972,0,128,0,0,0,0,0,0,0,0
27,1401,R/27/3044A,0,12/1/1972,0,113,8,5,0,0,0,0,0,0
27,1402,R/27/3044B,0,12/1/1972,0,127,0,1,0,0,0,0,0,0
27,1403,R/27/3044C,0,12/1/1972,0,119,0,9,0,0,0,0,0,0
27,1404,R/27/3045,0,12/1/1972,0,115,9,2,0,0,0,0,0,0
27,1405,R/27/3046,0,12/1/1972,0,116,8,2,0,0,0,0,0,0
27,1406,,0,12/1/1972,0,126,0,2,0,0,0,0,0,0
27,1407,,0,12/1/1972,0,113,0,12,0,0,0,0,0,0
27,1408,,0,12/1/1972,0,125,0,0,0,0,0,0,0,0
27,1409,,0,12/1/1972,0,92,9,24,0,0,0,0,0,0
27,1410,,1,12/1/1972,0,41,59,27,0,0,0,0,0,0
27,1411,R/27/2926,1,11/6/1972,0,93,0,26,0,1,0,0,0,0
28,1412,R/28/3184A,0,12/2/1973,0,94,1,19,0,0,0,1,0,0
28,1413,R/28/3184B,0,12/2/1973,0,100,2,11,0,0,0,1,1,0
28,1414,R/28/3184C,0,12/2/1973,0,93,0,20,0,0,0,1,0,0
28,1415,R/28/3079,0,12/4/1973,0,116,0,12,0,0,0,1,1,0
28,1416,R/28/3080,0,12/4/1973,0,95,0,35,0,0,0,0,0,0
28,1417,R/28/3077,0,12/4/1973,0,118,0,0,0,0,0,1,0,0
28,1418,R/28/3078A,0,12/4/1973,0,89,5,33,0,0,0,1,1,0
28,1419,R/28/3078B,0,12/4/1973,0,65,7,57,0,0,0,1,1,0
28,1420,R/28/3154A,0,12/5/1973,0,86,0,28,0,0,0,0,1,0
28,1421,R/28/3154B,0,12/5/1973,0,117,0,5,0,0,0,0,1,0
28,1422,R/28/3154C,0,12/5/1973,0,91,0,33,0,0,0,0,1,0
28,1423,R/28/3154D,0,11/3/1973,0,86,0,13,0,0,0,0,1,0
28,1424,,0,10/5/1973,0,68,24,29,0,0,0,0,0,0
28,1425,,0,12/3/1973,0,53,50,21,0,0,0,0,0,0
28,1426,R/28/3181A,0,10/6/1973,0,80,26,3,0,0,0,0,0,0
28,1427,R/28/3181B,1,10/7/1973,0,72,37,13,0,0,0,0,0,0
28,1428,R/28/3181C,0,12/1/1973,0,93,14,21,0,0,0,0,0,0
28,1429,R/28/3181D,1,12/1/1973,0,50,55,17,0,0,0,0,0,0
28,1430,R/28/3092A,0,12/5/1973,0,120,0,5,1,1,1,0,0,0
28,1431,R/28/3092B,0,12/5/1973,0,90,7,27,1,1,1,0,0,0
28,1432,R/28/3089A,0,12/5/1973,0,110,4,12,0,0,1,0,0,0
28,1433,R/28/3089B,0,12/5/1973,0,87,6,33,0,0,1,0,0,0
28,1434,R/28/3089C,1,12/5/1973,0,64,28,28,0,0,0,0,0,0
28,1435,R/28/3089D,1,12/5/1973,0,35,20,62,0,0,0,0,0,0
28,1436,R/28/3171A,1,12/1/1973,0,29,59,37,0,0,0,0,0,1
28,1437,R/28/3171B,0,12/1/1973,0,108,0,14,0,0,0,0,0,1
28,1438,R/28/3171C,0,12/1/1973,0,86,11,28,0,0,0,0,0,1
28,1439,R/28/3171D,0,12/1/1973,0,108,1,16,0,0,0,0,0,1
28,1440,R/28/3175A,0,12/1/1973,0,93,4,24,1,0,0,0,0,1
28,1441,R/28/3175B,0,12/1/1973,0,90,5,26,1,0,1,0,0,1
28,1442,R/28/3122,0,12/4/1973,0,100,0,25,0,0,0,0,0,1
28,1443,R/28/3083,0,12/4/1973,0,95,5,26,0,0,0,0,0,0
28,1444,R/28/3081A,0,12/4/1973,0,118,0,10,0,0,0,0,0,0
28,1445,R/28/3081B,0,12/4/1973,0,118,0,10,0,0,0,0,0,0
28,1446,R/28/3093A,0,12/5/1973,0,83,2,38,0,0,0,0,0,0
28,1447,R/28/3093B,0,12/5/1973,0,93,2,26,0,0,0,0,0,0
28,1448,R/28/3167,0,12/1/1973,0,106,0,18,0,0,0,0,0,0
28,1449,R/28/3169,0,12/1/1973,0,110,0,15,0,0,0,0,0,1
28,1450,R/28/3172,1,12/1/1973,0,123,0,0,0,0,0,0,0,0
28,1451,R/28/3129,0,12/4/1973,0,77,5,43,0,0,0,0,0,0
28,1452,R/28/3128,0,12/4/1973,0,89,0,38,0,1,0,0,0,0
28,1453,R/28/3148,0,12/5/1973,0,123,0,5,0,0,0,0,0,1
28,1454,R/28/3149A,0,12/5/1973,0,118,0,10,0,1,0,0,0,0
28,1455,R/28/3149B,0,12/5/1973,0,112,0,17,0,1,0,0,0,0
28,1456,R/28/3187,1,12/2/1973,0,113,0,17,1,0,0,0,0,0
28,1457,R/28/3074A,1,11/7/1973,0,74,21,28,0,1,0,0,0,0
28,1458,R/28/3074B,1,12/1/1973,0,5,36,79,0,1,0,0,0,0
28,1459,R/28/3074C,1,12/1/1973,0,19,7,94,0,1,0,0,0,0
28,1460,R/28/3074D,1,12/1/1973,0,9,29,82,0,1,0,0,0,0
28,1461,R/28/3074E,0,12/1/1973,0,94,0,29,0,1,0,0,0,0
28,1462,R/28/3117A,0,12/3/1973,0,107,0,6,0,1,0,0,0,0
28,1463,R/28/3117B,0,12/3/1973,0,83,13,19,1,1,0,0,0,0
28,1464,R/28/3142,0,12/5/1973,0,105,0,23,,,,,,
28,1465,R/28/3110,0,12/3/1973,0,114,2,10,1,0,0,0,0,0
28,1466,R/28/3118,0,12/3/1973,0,103,3,23,1,0,0,0,0,0
28,1467,R/28/3117,0,12/3/1973,0,108,4,17,1,0,0,0,0,0
28,1468,R/28/3156,0,12/5/1973,0,106,4,18,0,0,0,0,0,0
28,1469,R/28/3164A,0,12/5/1973,0,104,5,19,1,0,0,0,0,0
28,1470,R/28/3164B,0,12/5/1973,0,121,2,5,1,0,0,0,0,0
28,1471,R/28/3163,0,12/5/1973,0,121,2,6,1,0,0,0,0,0
28,1472,R/28/3155,0,12/5/1973,0,128,0,0,1,0,0,0,0,0
28,1473,R/28/3157,0,12/5/1973,0,110,0,19,1,0,0,0,0,0
28,1474,R/28/3158,0,12/5/1973,0,113,5,13,0,0,0,0,0,0
28,1475,R/28/3159,0,12/5/1973,0,115,0,15,1,0,0,0,0,0
28,1476,R/28/3160,0,12/5/1973,0,116,0,14,0,0,0,0,0,0
28,1477,R/28/3161,0,12/5/1973,0,110,0,18,1,0,0,0,0,0
28,1478,R/28/3162,0,12/5/1973,0,108,0,23,0,0,0,0,0,0
28,1479,R/28/3055,0,10/1/1973,0,112,1,2,0,1,0,0,0,0
28,1480,R/28/3151A,0,12/5/1973,0,107,1,12,0,1,0,0,0,0
28,1481,R/28/3151B,0,12/5/1973,0,119,2,4,0,1,0,0,0,0
28,1482,R/28/3151C,0,12/5/1973,0,123,1,3,0,1,0,0,0,0
28,1483,R/28/3151D,0,12/5/1973,0,121,2,5,0,1,0,0,0,0
28,1484,R/28/3151E,0,12/5/1973,0,117,1,10,0,1,0,0,0,0
28,1485,R/28/3151F,0,12/5/1973,0,84,3,23,0,1,0,0,0,0
28,1486,R/28/3151G,1,12/5/1973,0,63,31,27,0,1,0,0,0,0
28,1487,R/28/3151H,1,12/5/1973,0,99,1,19,0,1,0,0,0,0
28,1488,R/28/3111,0,12/3/1973,0,117,1,0,1,0,0,0,0,0
28,1489,R/28/3112,0,12/3/1973,0,88,7,20,0,0,0,0,0,0
28,1490,R/28/3061A,0,10/3/1973,0,93,7,30,,,,,,
28,1491,R/28/3061B,0,11/3/1973,0,61,31,27,0,0,0,0,0,0
28,1492,R/28/3113A,0,12/3/1973,0,103,3,16,1,0,0,0,0,0
28,1493,R/28/3113B,0,12/3/1973,0,100,3,13,1,0,0,0,0,0
28,1494,R/28/3115,0,12/3/1973,0,91,4,20,1,0,0,0,0,0
28,1495,R/28/3116,0,12/3/1973,0,115,2,0,1,0,0,0,0,0
28,1496,R/28/3119,0,12/3/1973,0,52,5,16,0,0,0,0,0,0
28,1497,R/28/3101,0,12/2/1973,0,108,3,1,0,0,0,0,0,0
28,1498,R/28/3195A,0,12/2/1973,0,106,8,7,0,0,0,0,0,0
28,1499,R/28/3195B,0,12/2/1973,0,113,0,11,0,0,0,0,0,0
28,1500,R/28/3196,0,12/2/1973,0,111,9,3,0,0,0,0,0,0
28,1501,R/28/3197,0,12/2/1973,0,114,10,0,0,0,0,0,0,0
28,1502,R/28/3198A,1,12/2/1973,0,54,38,35,0,0,0,0,0,0
28,1503,R/28/3198B,1,12/2/1973,0,71,30,28,0,0,0,0,0,0
28,1504,R/28/3198C,1,12/2/1973,0,97,2,28,0,0,0,0,0,0
28,1505,R/28/3198D,0,12/2/1973,0,117,0,9,0,0,0,0,0,0
29,1506,R/29/3255A,0,12/2/1974,0,108,0,13,0,1,0,0,0,0
29,1507,R/29/3255B,0,12/2/1974,0,98,0,27,0,0,0,1,0,0
29,1508,R/29/3259,0,12/2/1974,0,103,0,26,0,0,0,0,0,0
29,1509,R/29/3261A,0,12/2/1974,0,105,1,23,0,0,0,1,1,0
29,1510,R/29/3261B,0,12/2/1974,0,97,3,29,0,0,0,1,0,0
29,1511,R/29/3261C,0,12/2/1974,0,112,1,16,0,0,0,1,0,0
29,1512,R/29/3261D,0,12/2/1974,0,112,1,15,0,0,0,1,0,0
29,1513,R/29/3261E,0,12/2/1974,0,114,1,13,0,0,0,1,0,0
29,1514,R/29/3261F,0,12/2/1974,0,113,1,14,0,0,0,1,0,0
29,1515,R/29/3261G,0,12/2/1974,0,108,1,20,0,0,0,1,0,0
29,1516,R/29/3261H,0,12/2/1974,0,115,3,12,0,0,0,1,1,0
29,1517,R/29/3332,0,12/3/1974,0,119,1,14,0,0,0,0,0,0
29,1518,R/29/3262A,0,12/2/1974,0,114,0,15,0,0,0,1,1,0
29,1519,R/29/3261I,0,12/2/1974,0,131,0,0,0,0,0,1,1,0
29,1520,R/29/3262B,0,12/2/1974,0,115,0,17,0,0,0,1,1,0
29,1521,R/29/3263A,0,12/2/1974,0,113,0,11,0,0,1,1,1,0
29,1522,R/29/3263B,0,12/2/1974,0,128,0,2,0,0,1,1,1,0
29,1523,R/29/3265A,0,12/2/1974,0,104,1,27,0,0,0,1,1,0
29,1524,R/29/3265B,0,12/2/1974,0,96,2,36,0,0,0,1,1,0
29,1525,R/29/3213,0,11/1/1974,0,66,0,9,0,0,0,1,1,0
29,1526,R/29/3257,0,12/2/1974,0,95,3,33,0,0,0,1,1,0
29,1527,R/29/3257A,0,11/2/1974,0,58,56,20,0,0,0,0,0,0
29,1528,R/29/3257B,1,11/2/1974,0,56,54,24,0,0,0,0,0,0
29,1529,R/29/3257C,0,11/4/1974,0,0,102,32,0,0,0,0,0,0
29,1530,R/29/3323C,1,12/2/1974,0,53,61,19,,,,,,
29,1531,R/29/3333,0,12/3/1974,0,61,43,31,0,0,0,0,0,0
29,1532,R/29/3323A,0,9/2/1974,0,98,23,14,0,0,0,0,0,0
29,1533,R/29/3323B,0,9/2/1974,0,125,1,9,0,1,0,0,0,0
29,1534,R/29/3237,0,11/4/1974,0,95,17,19,0,0,1,0,0,0
29,1535,R/29/3210,0,10/4/1974,0,105,4,20,0,0,1,0,0,0
29,1536,R/29/3236,0,11/4/1974,0,89,8,37,0,0,1,0,0,0
29,1537,R/29/3240A,0,11/4/1974,0,95,4,31,1,1,1,0,0,0
29,1538,R/29/3240B,0,11/4/1974,0,121,0,7,1,1,1,0,0,0
29,1539,R/29/3240C,0,11/4/1974,0,89,4,36,1,1,1,0,0,0
29,1540,R/29/3331A,0,12/3/1974,0,122,0,3,0,0,0,0,0,0
29,1541,R/29/3331B,0,12/3/1974,0,105,6,17,0,0,1,0,0,0
29,1542,R/29/3212,0,11/4/1974,0,117,0,0,0,0,0,0,0,0
29,1543,R/29/3283,0,12/5/1974,0,68,10,35,0,0,0,0,0,0
29,1544,R/29/3273,1,12/3/1974,0,110,0,17,0,0,0,0,0,1
29,1545,R/29/3338,0,12/3/1974,0,79,22,29,0,0,0,0,0,1
29,1546,R/29/3336A,0,12/3/1974,0,97,2,34,1,0,0,0,0,1
29,1547,R/29/3336B,0,12/3/1974,0,99,2,32,1,0,1,0,0,1
29,1548,R/29/3254,0,12/2/1974,0,99,2,12,0,0,0,0,0,0
29,1549,R/29/3281A,0,12/5/1974,0,125,1,8,0,0,0,0,0,1
29,1550,R/29/3281B,0,12/5/1974,0,100,8,28,0,0,0,0,0,1
29,1551,R/29/3281C,0,12/5/1974,0,120,6,10,0,0,0,0,0,1
29,1552,R/29/3264,0,12/2/1974,0,126,0,5,0,1,0,0,0,0
29,1553,R/29/3325,0,12/2/1974,0,122,1,11,0,1,0,0,0,0
29,1554,R/29/3216,0,11/2/1974,0,88,5,33,0,0,0,0,0,0
29,1555,R/29/3219,0,11/2/1974,0,90,8,26,,,,,,
29,1556,,1,12/3/1974,0,28,59,37,0,0,0,0,0,0
29,1557,,1,12/3/1974,0,66,18,41,0,0,0,0,0,0
29,1558,R/29/3246,0,11/4/1974,0,107,1,20,1,0,0,0,0,0
29,1559,R/29/3289,0,12/6/1974,0,117,0,17,1,0,0,0,0,0
29,1560,R/29/3290,0,12/6/1974,0,111,1,20,1,0,0,0,0,0
29,1561,R/29/3292,0,12/6/1974,0,87,0,43,1,0,0,0,0,0
29,1562,R/29/3293,0,12/6/1974,0,124,0,3,1,0,0,0,0,0
29,1563,R/29/3300,0,12/6/1974,0,118,0,13,1,0,0,0,0,0
29,1564,R/29/3328A,0,12/2/1974,0,118,0,10,1,0,0,0,0,0
29,1565,R/29/3328B,0,12/2/1974,0,129,0,0,1,0,0,0,0,0
29,1566,R/29/3324A,0,12/2/1974,0,109,1,9,0,1,0,1,0,0
29,1567,R/29/3324B,0,12/2/1974,0,118,0,2,0,1,0,0,0,0
29,1568,R/29/3324C,0,12/2/1974,0,111,0,10,0,1,0,0,0,0
29,1569,R/29/3324D,0,12/2/1974,0,95,13,14,0,1,0,0,1,0
29,1570,,0,11/1/1974,0,91,22,19,0,0,0,0,0,0
29,1571,R/29/3396,0,12/6/1974,0,112,0,15,1,0,0,0,0,0
29,1572,R/29/3397A,0,12/6/1974,0,111,0,18,1,0,0,0,0,0
29,1573,R/29/3397B,0,12/6/1974,0,112,0,18,1,0,0,0,0,0
29,1574,R/29/3357,1,12/4/1974,0,75,12,42,0,0,0,0,0,0
29,1575,R/29/3228,0,11/1/1974,0,101,7,13,0,0,0,0,0,0
29,1576,R/29/3358,0,12/4/1974,0,90,21,20,0,0,0,0,0,0
29,1577,R/29/3359,0,12/4/1974,0,109,9,7,0,0,0,0,0,0
29,1578,,0,11/3/1974,0,75,23,18,0,0,1,0,0,0
29,1579,R/29/3349A,1,12/3/1974,0,76,0,58,0,0,0,0,0,0
29,1580,R/29/3349B,1,12/3/1974,0,32,57,45,0,0,0,0,0,0
29,1581,R/29/3349C,1,12/3/1974,0,82,15,36,0,0,0,0,0,0
30,1582,R/30/3375,0,11/1/1975,0,101,8,25,0,0,1,0,0,0
30,1583,R/30/3376,0,11/1/1975,0,93,18,27,0,0,1,0,0,0
30,1584,R/30/3395,0,11/4/1975,0,114,1,12,0,0,0,0,0,0
30,1585,R/30/3414,0,12/7/1975,0,84,17,27,1,0,1,0,0,0
30,1586,R/30/3481,0,12/6/1975,0,108,3,15,1,0,0,0,0,0
30,1587,R/30/3482,0,12/6/1975,0,117,2,6,1,0,0,0,0,0
30,1588,R/30/3389,0,11/2/1975,0,110,0,19,0,0,0,0,0,0
30,1589,R/30/3390A,0,11/2/1975,0,59,51,30,0,0,0,0,0,0
30,1590,R/30/3390B,0,11/2/1975,0,54,43,43,0,0,0,0,0,0
30,1591,R/30/3463,0,12/6/1975,0,108,2,21,0,0,0,0,0,0
30,1592,R/30/3466,0,12/6/1975,0,106,2,24,0,0,0,1,1,0
30,1593,R/30/3467,0,12/6/1975,0,115,0,12,0,0,0,1,1,0
30,1594,R/30/3468,0,12/6/1975,0,106,0,25,0,0,0,0,0,0
30,1595,R/30/3471,0,12/6/1975,0,131,0,0,0,0,0,1,1,0
30,1596,R/30/3472A,0,12/6/1975,0,127,0,1,0,0,0,1,1,0
30,1597,R/30/3472B,0,12/6/1975,0,82,10,36,0,0,0,0,1,0
30,1598,R/30/3473,0,12/6/1975,0,113,0,16,0,0,0,1,1,0
30,1599,R/30/3474,0,12/6/1975,0,125,0,2,0,0,1,1,1,0
30,1600,R/30/3477,0,12/6/1975,0,110,0,20,0,0,0,1,1,0
30,1601,R/30/3478,0,12/6/1975,0,93,2,35,0,0,0,1,1,0
30,1602,R/30/3479,0,12/6/1975,0,112,1,15,0,0,0,1,1,0
30,1603,R/30/3484A,0,12/7/1975,0,97,5,24,0,0,0,1,1,0
30,1604,R/30/3484B,0,12/7/1975,0,108,2,14,0,0,0,1,0,0
30,1605,R/30/3484C,0,12/7/1975,0,102,10,12,0,0,0,1,1,0
30,1606,R/30/3484D,0,12/7/1975,0,115,0,13,0,0,0,1,0,0
30,1607,R/30/3484E,0,12/7/1975,0,126,0,2,0,0,0,1,0,0
30,1608,R/30/3411C,0,11/6/1975,0,103,0,9,0,0,0,0,0,0
30,1609,R/30/3411D,0,11/6/1975,0,104,0,8,0,1,0,0,0,0
30,1610,R/30/3411F,0,11/6/1975,0,107,0,7,0,1,0,0,0,0
30,1611,R/30/3411G,0,12/5/1975,0,101,15,16,0,1,0,0,0,0
30,1612,R/30/3419B,0,12/3/1975,0,123,0,1,0,0,1,0,0,0
30,1613,R/30/3419C,0,12/3/1975,0,97,3,28,1,0,1,0,0,0
30,1614,R/30/3525A,0,12/3/1975,0,89,7,26,1,1,1,0,0,0
30,1615,R/30/3525B,0,12/3/1975,0,113,2,7,1,1,1,0,0,0
30,1616,R/30/3525C,0,12/3/1975,0,87,1,33,1,1,1,0,0,0
30,1617,R/30/3525D,0,12/3/1975,0,82,6,32,0,0,1,0,0,0
30,1618,R/30/3586,0,12/7/1975,0,115,3,11,0,0,0,0,0,1
30,1619,R/30/3516,0,12/3/1975,0,100,2,30,0,0,0,1,0,0
30,1620,R/30/3377,0,11/1/1975,0,116,19,6,0,1,0,0,0,0
30,1621,R/30/3378,0,11/1/1975,0,115,18,8,0,1,0,0,0,0
30,1622,R/30/3379,0,11/1/1975,0,72,35,32,0,1,1,0,0,0
30,1623,R/30/3383,0,11/1/1975,0,109,0,10,1,1,0,0,0,0
30,1624,R/30/3448,0,12/4/1975,0,95,11,23,0,1,0,0,0,0
30,1625,R/30/3450,0,12/4/1975,0,106,0,26,0,0,0,0,0,0
30,1626,R/30/3451,0,12/4/1975,0,125,0,4,0,1,0,0,0,0
30,1627,R/30/3519,0,12/3/1975,0,89,21,23,0,0,0,0,0,0
30,1628,R/30/3520,0,12/3/1975,0,107,1,26,0,1,0,0,0,0
30,1629,R/30/3521,0,12/3/1975,0,102,3,26,0,1,0,0,0,0
30,1630,R/30/3397,0,11/5/1975,0,115,0,6,0,0,0,0,0,0
30,1631,R/30/3398,0,11/5/1975,0,113,0,9,1,0,0,0,0,0
30,1632,R/30/3420,0,12/3/1975,0,127,0,3,1,0,0,0,0,0
30,1633,R/30/3421,0,12/3/1975,0,125,0,4,1,0,0,0,0,0
30,1634,R/30/3424,0,12/3/1975,0,119,0,12,1,0,0,0,0,0
30,1635,R/30/3429,0,12/3/1975,0,89,6,32,1,0,0,0,0,0
30,1636,R/30/3432,0,12/3/1975,0,110,9,16,1,0,0,0,0,0
30,1637,R/30/3433,0,12/3/1975,0,121,1,11,1,0,0,0,0,0
30,1638,R/30/3458A,0,12/5/1975,0,88,0,41,0,0,0,0,0,0
30,1639,R/30/3458B,0,12/5/1975,0,56,42,34,0,0,0,0,0,0
30,1640,R/30/3480,0,12/6/1975,0,109,0,20,1,0,0,0,0,0
30,1641,R/30/3485,0,12/7/1975,0,72,10,43,1,0,0,0,0,0
30,1642,R/30/3374B,0,11/5/1975,0,95,3,10,0,0,0,0,0,0
30,1643,R/30/3532,0,12/5/1975,0,117,9,0,0,0,0,0,0,1
30,1644,R/30/3533,0,12/5/1975,0,117,0,11,0,0,0,0,0,0
30,1645,R/30/3535,0,12/5/1975,0,109,1,22,0,1,0,0,0,0
30,1646,R/30/3537,0,12/5/1975,0,119,11,0,0,0,0,0,0,0
30,1647,R/30/3538,0,12/5/1975,0,119,0,12,0,0,0,0,0,0
30,1648,R/30/3539A,0,12/5/1975,0,114,9,5,1,1,0,0,0,0
30,1649,R/30/3539C,0,12/5/1975,0,119,9,3,0,0,0,0,0,0
30,1650,R/30/3540,0,12/5/1975,0,121,9,3,0,0,0,0,0,0
30,1651,R/30/3541,0,12/5/1975,0,119,0,13,0,0,0,0,0,0
31,1652,R/31/4,0,10/4/1976,0,105,1,28,1,0,0,0,0,0
31,1653,R/31/6A,0,11/4/1976,0,134,0,1,0,1,0,0,0,0
31,1654,R/31/6D,0,11/4/1976,0,111,8,20,0,0,0,1,0,0
31,1655,R/31/6E,0,11/4/1976,0,91,20,28,0,0,1,0,0,0
31,1656,R/31/6F,0,11/4/1976,0,128,0,12,0,1,0,0,0,0
31,1657,R/31/6G,0,11/4/1976,0,133,0,8,0,1,0,0,0,0
31,1658,R/31/6H,0,11/4/1976,0,110,6,24,0,0,0,0,0,1
31,1659,R/31/6I,0,11/4/1976,0,108,11,22,0,0,0,0,0,0
31,1660,R/31/6J,0,11/4/1976,0,105,8,27,0,0,0,0,0,0
31,1661,R/31/6K,0,11/4/1976,0,124,0,16,0,0,0,0,0,1
31,1662,R/31/12,0,11/7/1976,0,95,1,27,0,0,0,0,0,0
31,1663,R/31/20,0,11/5/1976,0,90,16,30,0,1,1,0,0,0
31,1664,R/31/21,0,11/7/1976,0,124,1,3,0,0,0,0,0,0
31,1665,R/31/44,0,12/1/1976,0,132,0,1,1,0,0,0,0,0
31,1666,R/31/61,0,12/1/1976,0,91,11,29,0,0,1,0,0,0
31,1667,R/31/62,0,12/1/1976,0,122,2,8,0,0,1,0,0,0
31,1668,R/31/143,0,12/2/1976,0,121,2,8,1,0,0,0,0,0
31,1669,R/31/144,0,12/2/1976,0,132,0,2,1,0,0,0,0,0
31,1670,R/31/9,0,11/3/1976,0,91,2,32,0,0,0,0,0,0
31,1671,R/31/66,0,12/2/1976,0,105,2,27,0,0,0,1,1,0
31,1672,R/31/67,0,12/2/1976,0,119,0,14,0,0,0,1,1,0
31,1673,R/31/70,0,12/2/1976,0,132,0,0,0,0,0,1,1,0
31,1674,R/31/71,0,12/2/1976,0,130,0,1,0,0,1,1,1,0
31,1675,R/31/72,0,12/2/1976,0,96,8,30,0,0,0,0,0,0
31,1676,R/31/73,0,12/2/1976,0,91,2,43,0,0,0,1,1,0
31,1677,R/31/74,0,12/2/1976,0,121,1,14,0,0,0,1,0,0
31,1678,R/31/75,0,12/2/1976,0,116,2,18,0,0,0,1,1,0
31,1679,R/31/87,0,12/6/1976,0,120,2,11,0,0,0,0,0,0
31,1680,R/31/88,0,12/6/1976,0,106,0,27,0,0,0,0,0,0
31,1681,R/31/89,0,12/6/1976,0,95,2,36,0,0,0,1,1,0
31,1682,R/31/91,0,12/6/1976,0,103,1,11,0,0,0,0,0,0
31,1683,R/31/92,0,12/6/1976,0,98,0,17,0,0,0,0,0,1
31,1684,R/31/189A,0,12/6/1976,0,107,10,11,0,0,0,1,1,0
31,1685,R/31/189C,0,12/6/1976,0,95,0,33,0,0,0,0,1,0
31,1686,R/31/189D,0,12/2/1976,0,106,2,22,0,0,0,1,1,0
31,1687,R/31/15D,0,11/4/1976,0,118,2,2,1,0,1,0,0,0
31,1688,R/31/15E,0,11/4/1976,0,118,2,3,0,0,1,0,0,0
31,1689,R/31/106A,0,12/1/1976,0,130,3,4,1,0,1,0,0,0
